,date,shakes
1930,1395/9/7,79625.9
1931,1395/9/9,80018.6
1932,1395/9/13,80058.8
1933,1395/9/14,80063.7
1934,1395/9/15,80081.2
1935,1395/9/16,80830.5
1936,1395/9/17,81341.6
1937,1395/9/20,81250.5
1938,1395/9/21,80925.9
1939,1395/9/22,80915.5
1940,1395/9/23,80741.2
1941,1395/9/24,80683.6
1942,1395/9/28,80709.0
1943,1395/9/29,80413.1
1944,1395/9/30,80122.7
1945,1395/10/1,80250.0
1946,1395/10/4,80161.2
1947,1395/10/5,79898.9
1948,1395/10/6,79966.5
1949,1395/10/7,79800.8
1950,1395/10/8,79691.8
1951,1395/10/11,79486.6
1952,1395/10/12,78896.0
1953,1395/10/13,78968.9
1954,1395/10/14,78983.7
1955,1395/10/15,78990.3
1956,1395/10/18,78826.5
1957,1395/10/19,78833.4
1958,1395/10/20,78609.5
1959,1395/10/22,78622.0
1960,1395/10/25,78876.2
1961,1395/10/26,79073.2
1962,1395/10/27,79084.2
1963,1395/10/28,79280.4
1964,1395/10/29,79382.2
1965,1395/11/2,79206.6
1966,1395/11/3,79218.0
1967,1395/11/4,79263.5
1968,1395/11/5,78249.1
1969,1395/11/6,78049.0
1970,1395/11/9,77714.1
1971,1395/11/10,77707.3
1972,1395/11/11,77961.4
1973,1395/11/12,77975.4
1974,1395/11/13,77414.9
1975,1395/11/16,76825.7
1976,1395/11/17,76616.0
1977,1395/11/18,76678.7
1978,1395/11/19,76766.0
1979,1395/11/20,76792.8
1980,1395/11/23,76816.8
1981,1395/11/24,76827.7
1982,1395/11/25,76975.5
1983,1395/11/26,77000.2
1984,1395/11/27,77189.7
1985,1395/11/30,77599.1
1986,1395/12/1,77658.6
1987,1395/12/2,77698.2
1988,1395/12/3,77800.2
1989,1395/12/4,77847.2
1990,1395/12/7,77863.5
1991,1395/12/8,77574.7
1992,1395/12/9,77590.7
1993,1395/12/10,77602.3
1994,1395/12/11,77475.2
1995,1395/12/14,77135.1
1996,1395/12/15,76766.9
1997,1395/12/16,76789.7
1998,1395/12/17,76800.4
1999,1395/12/18,76285.5
2000,1395/12/21,76315.6
2001,1395/12/22,76329.0
2002,1395/12/23,76332.0
2003,1395/12/24,76639.0
2004,1395/12/25,76737.9
2005,1395/12/28,77230.0
2006,1396/1/5,77485.8
2007,1396/1/6,77502.9
2008,1396/1/7,77523.3
2009,1396/1/8,77548.5
2010,1396/1/9,77584.4
2011,1396/1/14,77616.8
2012,1396/1/15,77647.1
2013,1396/1/16,77689.9
2014,1396/1/19,77804.7
2015,1396/1/20,77860.4
2016,1396/1/21,78107.8
2017,1396/1/23,78132.4
2018,1396/1/26,78383.3
2019,1396/1/27,78471.7
2020,1396/1/28,78247.5
2021,1396/1/29,78339.8
2022,1396/1/30,78651.4
2023,1396/2/2,79302.7
2024,1396/2/3,79390.6
2025,1396/2/4,79425.9
2026,1396/2/6,79596.9
2027,1396/2/9,79755.6
2028,1396/2/10,79785.0
2029,1396/2/11,79826.6
2030,1396/2/12,79942.1
2031,1396/2/13,79969.2
2032,1396/2/16,79697.4
2033,1396/2/17,79660.9
2034,1396/2/18,79744.1
2035,1396/2/19,79858.8
2036,1396/2/20,80127.1
2037,1396/2/23,80142.0
2038,1396/2/24,79963.0
2039,1396/2/25,79957.5
2040,1396/2/26,80129.3
2041,1396/2/27,80344.2
2042,1396/2/30,81077.6
2043,1396/2/31,81194.0
2044,1396/3/1,81124.4
2045,1396/3/2,81124.4
2046,1396/3/3,81146.2
2047,1396/3/6,80921.2
2048,1396/3/7,80713.2
2049,1396/3/8,80607.9
2050,1396/3/9,80511.5
2051,1396/3/10,80513.3
2052,1396/3/13,80288.9
2053,1396/3/16,80293.5
2054,1396/3/17,79758.5
2055,1396/3/20,79855.7
2056,1396/3/21,79870.7
2057,1396/3/22,79564.1
2058,1396/3/23,79426.9
2059,1396/3/24,79465.7
2060,1396/3/27,79285.0
2061,1396/3/28,78990.4
2062,1396/3/29,78859.2
2063,1396/3/30,78867.5
2064,1396/3/31,78736.2
2065,1396/4/3,78652.7
2066,1396/4/4,78665.5
2067,1396/4/7,78704.5
2068,1396/4/10,78799.7
2069,1396/4/11,78765.3
2070,1396/4/12,78659.2
2071,1396/4/13,78632.5
2072,1396/4/14,78700.2
2073,1396/4/17,78881.6
2074,1396/4/18,78985.4
2075,1396/4/19,79377.0
2076,1396/4/20,79490.4
2077,1396/4/21,79509.6
2078,1396/4/24,79658.9
2079,1396/4/25,79620.8
2080,1396/4/26,79692.9
2081,1396/4/27,79735.7
2082,1396/4/28,80162.5
2083,1396/4/31,80670.8
2084,1396/5/1,80863.0
2085,1396/5/2,80933.9
2086,1396/5/3,81181.7
2087,1396/5/4,81509.3
2088,1396/5/7,81420.9
2089,1396/5/8,81491.4
2090,1396/5/9,81533.5
2091,1396/5/10,81415.9
2092,1396/5/11,81265.9
2093,1396/5/15,81384.1
2094,1396/5/16,81285.7
2095,1396/5/17,81313.9
2096,1396/5/18,81579.3
2097,1396/5/21,81763.1
2098,1396/5/22,81661.5
2099,1396/5/23,81659.3
2100,1396/5/24,81696.3
2101,1396/5/25,81741.9
2102,1396/5/28,81954.9
2103,1396/5/29,82016.2
2104,1396/5/30,82075.0
2105,1396/5/31,82372.4
2106,1396/6/1,82541.8
2107,1396/6/4,82897.1
2108,1396/6/5,82885.0
2109,1396/6/6,83012.1
2110,1396/6/7,83252.0
2111,1396/6/8,83272.9
2112,1396/6/11,83428.2
2113,1396/6/12,83345.2
2114,1396/6/13,83452.1
2115,1396/6/14,83733.5
2116,1396/6/15,83675.3
2117,1396/6/19,83255.7
2118,1396/6/20,83369.1
2119,1396/6/21,83469.2
2120,1396/6/22,83523.8
2121,1396/6/25,83683.2
2122,1396/6/26,83916.6
2123,1396/6/27,84414.5
2124,1396/6/28,85343.9
2125,1396/6/29,85831.8
2126,1396/7/1,85798.4
2127,1396/7/2,85588.8
2128,1396/7/3,85516.9
2129,1396/7/4,85628.8
2130,1396/7/5,85819.0
2131,1396/7/10,85514.9
2132,1396/7/11,85355.0
2133,1396/7/12,85429.5
2134,1396/7/15,85069.5
2135,1396/7/16,84564.9
2136,1396/7/17,84611.6
2137,1396/7/18,84734.4
2138,1396/7/19,84744.1
2139,1396/7/22,85263.6
2140,1396/7/23,85394.9
2141,1396/7/24,85590.7
2142,1396/7/25,85660.0
2143,1396/7/26,85768.0
2144,1396/7/29,86430.5
2145,1396/7/30,86480.2
2146,1396/8/1,86346.2
2147,1396/8/2,86529.2
2148,1396/8/3,86636.8
2149,1396/8/6,86935.4
2150,1396/8/7,87416.6
2151,1396/8/8,87477.2
2152,1396/8/9,87649.9
2153,1396/8/10,87844.9
2154,1396/8/13,87868.6
2155,1396/8/14,87905.1
2156,1396/8/15,87843.7
2157,1396/8/16,87883.1
2158,1396/8/17,87897.4
2159,1396/8/20,87795.2
2160,1396/8/21,87744.7
2161,1396/8/22,87832.5
2162,1396/8/23,87949.8
2163,1396/8/24,88005.9
2164,1396/8/27,88202.3
2165,1396/8/29,88261.2
2166,1396/8/30,88774.6
2167,1396/9/1,89339.1
2168,1396/9/4,90469.5
2169,1396/9/5,90655.5
2170,1396/9/7,91255.2
2171,1396/9/8,91152.2
2172,1396/9/11,91296.7
2173,1396/9/12,90951.8
2174,1396/9/13,90936.6
2175,1396/9/14,91092.2
2176,1396/9/18,91160.3
2177,1396/9/19,91198.9
2178,1396/9/20,91552.4
2179,1396/9/21,92628.9
2180,1396/9/22,93283.7
2181,1396/9/23,93283.6
2182,1396/9/24,93283.6
2183,1396/9/25,94606.4
2184,1396/9/26,95600.7
2185,1396/9/27,95477.4
2186,1396/9/28,95590.6
2187,1396/9/29,95508.6
2188,1396/10/2,96816.0
2189,1396/10/3,97529.3
2190,1396/10/4,98358.4
2191,1396/10/5,98152.7
2192,1396/10/6,97899.1
2193,1396/10/9,97211.4
2194,1396/10/10,95561.5
2195,1396/10/11,96207.9
2196,1396/10/12,96241.2
2197,1396/10/13,95929.4
2198,1396/10/16,96270.3
2199,1396/10/17,96234.5
2200,1396/10/18,96332.5
2201,1396/10/19,96149.2
2202,1396/10/20,96185.9
2203,1396/10/23,96627.5
2204,1396/10/24,97228.6
2205,1396/10/25,97944.0
2206,1396/10/26,98596.9
2207,1396/10/27,98923.5
2208,1396/10/30,98817.2
2209,1396/11/1,98221.0
2210,1396/11/2,98628.4
2211,1396/11/3,99224.7
2212,1396/11/4,99522.1
2213,1396/11/7,99355.5
2214,1396/11/8,99414.5
2215,1396/11/9,99046.1
2216,1396/11/10,98557.8
2217,1396/11/11,98133.5
2218,1396/11/14,97718.8
2219,1396/11/15,97808.1
2220,1396/11/16,98033.5
2221,1396/11/17,97927.5
2222,1396/11/18,98299.7
2223,1396/11/21,97782.7
2224,1396/11/23,97924.7
2225,1396/11/24,98103.3
2226,1396/11/25,98347.9
2227,1396/11/28,98429.6
2228,1396/11/29,98311.6
2229,1396/11/30,98148.5
2230,1396/12/2,98157.3
2231,1396/12/5,98176.9
2232,1396/12/6,98080.2
2233,1396/12/7,98098.5
2234,1396/12/8,98100.8
2235,1396/12/9,97961.7
2236,1396/12/12,97388.7
2237,1396/12/13,97354.3
2238,1396/12/14,97182.6
2239,1396/12/15,96991.0
2240,1396/12/16,96860.3
2241,1396/12/19,96594.5
2242,1396/12/20,96028.4
2243,1396/12/21,96194.4
2244,1396/12/22,96314.1
2245,1396/12/23,95525.9
2246,1396/12/26,95577.3
2247,1396/12/27,95819.6
2248,1396/12/28,96289.9
2249,1397/1/5,96425.9
2250,1397/1/6,96489.7
2251,1397/1/7,96596.6
2252,1397/1/8,96938.8
2253,1397/1/14,97086.1
2254,1397/1/15,97150.5
2255,1397/1/18,96779.8
2256,1397/1/19,96341.2
2257,1397/1/20,97120.7
2258,1397/1/21,96748.0
2259,1397/1/22,96287.0
2260,1397/1/26,95987.5
2261,1397/1/27,95506.2
2262,1397/1/28,95522.7
2263,1397/1/29,95523.8
2264,1397/2/1,95265.8
2265,1397/2/2,94494.2
2266,1397/2/3,94299.5
2267,1397/2/4,94576.3
2268,1397/2/5,94796.1
2269,1397/2/8,94284.4
2270,1397/2/9,93805.5
2271,1397/2/10,93586.9
2272,1397/2/11,93612.1
2273,1397/2/15,93100.6
2274,1397/2/16,92849.9
2275,1397/2/17,93165.9
2276,1397/2/18,93605.8
2277,1397/2/19,93691.1
2278,1397/2/22,93891.1
2279,1397/2/23,94165.8
2280,1397/2/24,94703.4
2281,1397/2/25,94905.9
2282,1397/2/26,94940.2
2283,1397/2/29,95103.1
2284,1397/2/30,95136.4
2285,1397/2/31,95227.4
2286,1397/3/1,95229.9
2287,1397/3/2,95445.0
2288,1397/3/5,95794.0
2289,1397/3/6,95626.0
2290,1397/3/7,95529.6
2291,1397/3/8,95409.6
2292,1397/3/9,95577.6
2293,1397/3/12,95951.9
2294,1397/3/13,95998.8
2295,1397/3/19,96077.1
2296,1397/3/20,95915.9
2297,1397/3/21,95847.4
2298,1397/3/22,96378.7
2299,1397/3/23,99146.2
2300,1397/3/27,102452.4
2301,1397/3/28,104533.5
2302,1397/3/29,106504.1
2303,1397/3/30,108872.9
2304,1397/4/2,109401.4
2305,1397/4/3,112061.3
2306,1397/4/4,115174.5
2307,1397/4/5,113527.7
2308,1397/4/6,111324.8
2309,1397/4/9,111528.2
2310,1397/4/10,108694.1
2311,1397/4/11,109937.1
2312,1397/4/12,112346.5
2313,1397/4/13,112490.0
2314,1397/4/16,111051.6
2315,1397/4/17,110851.4
2316,1397/4/19,110849.0
2317,1397/4/20,109505.1
2318,1397/4/23,108916.6
2319,1397/4/24,108072.3
2320,1397/4/25,108110.0
2321,1397/4/26,107780.6
2322,1397/4/27,107776.6
2323,1397/4/30,108295.5
2324,1397/4/31,108830.8
2325,1397/5/1,108658.9
2326,1397/5/2,108395.9
2327,1397/5/3,108800.1
2328,1397/5/4,108800.1
2329,1397/5/5,108800.1
2330,1397/5/6,111877.9
2331,1397/5/7,113852.3
2332,1397/5/8,116759.5
2333,1397/5/9,121173.5
2334,1397/5/10,123951.3
2335,1397/5/13,124353.7
2336,1397/5/14,128448.0
2337,1397/5/15,133328.3
2338,1397/5/16,133584.4
2339,1397/5/17,131521.6
2340,1397/5/20,129013.8
2341,1397/5/21,129901.9
2342,1397/5/22,128522.7
2343,1397/5/23,130927.7
2344,1397/5/24,130476.9
2345,1397/5/27,131535.8
2346,1397/5/28,134354.8
2347,1397/5/29,137072.9
2348,1397/5/30,136910.6
2349,1397/6/3,136343.4
2350,1397/6/4,138582.6
2351,1397/6/5,140309.2
2352,1397/6/6,136765.9
2353,1397/6/7,137472.4
2354,1397/6/10,136109.7
2355,1397/6/11,133676.1
2356,1397/6/12,135257.8
2357,1397/6/13,137983.8
2358,1397/6/14,137714.2
2359,1397/6/17,139628.7
2360,1397/6/18,142234.4
2361,1397/6/19,146998.7
2362,1397/6/20,148577.6
2363,1397/6/21,155061.1
2364,1397/6/24,158119.2
2365,1397/6/25,155710.2
2366,1397/6/26,158071.9
2367,1397/6/27,157328.7
2368,1397/6/31,160538.2
2369,1397/7/1,165072.1
2370,1397/7/2,168624.7
2371,1397/7/3,174618.2
2372,1397/7/4,180635.6
2373,1397/7/7,187406.1
2374,1397/7/8,195104.0
2375,1397/7/9,195480.2
2376,1397/7/10,188259.4
2377,1397/7/11,185559.3
2378,1397/7/14,184085.2
2379,1397/7/15,176419.4
2380,1397/7/16,175185.5
2381,1397/7/17,180847.6
2382,1397/7/18,181015.7
2383,1397/7/21,175033.0
2384,1397/7/22,174826.4
2385,1397/7/23,180601.5
2386,1397/7/24,182834.1
2387,1397/7/25,182929.1
2388,1397/7/28,188575.8
2389,1397/7/29,189438.0
2390,1397/7/30,187778.9
2391,1397/8/1,185318.7
2392,1397/8/2,181060.0
2393,1397/8/5,178841.3
2394,1397/8/6,180626.9
2395,1397/8/7,183219.5
2396,1397/8/9,183367.3
2397,1397/8/12,183448.8
2398,1397/8/13,182918.6
2399,1397/8/14,184159.8
2400,1397/8/15,185100.4
2401,1397/8/19,184231.1
2402,1397/8/20,180668.3
2403,1397/8/21,182211.7
2404,1397/8/22,183212.2
2405,1397/8/23,181994.3
2406,1397/8/26,178819.3
2407,1397/8/27,173557.7
2408,1397/8/28,175816.5
2409,1397/8/29,176458.7
2410,1397/8/30,175713.2
2411,1397/9/3,171252.9
2412,1397/9/5,166463.5
2413,1397/9/6,167199.8
2414,1397/9/7,163772.1
2415,1397/9/10,159853.8
2416,1397/9/11,163138.5
2417,1397/9/12,166304.4
2418,1397/9/13,165701.7
2419,1397/9/14,166860.1
2420,1397/9/17,167083.2
2421,1397/9/18,166891.2
2422,1397/9/19,166915.9
2423,1397/9/20,166235.0
2424,1397/9/21,165352.1
2425,1397/9/24,164485.9
2426,1397/9/25,161708.1
2427,1397/9/26,159749.9
2428,1397/9/27,159146.4
2429,1397/9/28,156083.2
2430,1397/10/1,154550.5
2431,1397/10/2,156693.8
2432,1397/10/3,157484.0
2433,1397/10/4,156950.3
2434,1397/10/5,158443.7
2435,1397/10/8,160774.0
2436,1397/10/9,161309.8
2437,1397/10/10,161405.3
2438,1397/10/11,161840.8
2439,1397/10/12,160898.9
2440,1397/10/15,161107.4
2441,1397/10/16,161275.8
2442,1397/10/17,162323.6
2443,1397/10/18,163967.2
2444,1397/10/19,164829.4
2445,1397/10/22,164929.9
2446,1397/10/23,164493.8
2447,1397/10/24,164696.4
2448,1397/10/25,165445.5
2449,1397/10/26,165595.0
2450,1397/10/29,166131.1
2451,1397/10/30,165575.1
2452,1397/11/1,161922.2
2453,1397/11/2,162805.7
2454,1397/11/3,162940.9
2455,1397/11/6,162477.5
2456,1397/11/7,160798.0
2457,1397/11/8,159818.2
2458,1397/11/9,160153.0
2459,1397/11/10,160294.9
2460,1397/11/13,159855.4
2461,1397/11/14,157355.2
2462,1397/11/15,158043.9
2463,1397/11/16,158394.2
2464,1397/11/17,158535.5
2465,1397/11/21,158468.2
2466,1397/11/23,157973.3
2467,1397/11/24,157310.8
2468,1397/11/27,157113.6
2469,1397/11/28,156155.0
2470,1397/11/29,156705.1
2471,1397/11/30,157387.5
2472,1397/12/1,159489.5
2473,1397/12/4,164267.8
2474,1397/12/5,166030.3
2475,1397/12/6,166793.6
2476,1397/12/7,164712.2
2477,1397/12/8,165295.1
2478,1397/12/11,164370.3
2479,1397/12/12,164442.7
2480,1397/12/13,164238.6
2481,1397/12/14,162593.6
2482,1397/12/15,162827.3
2483,1397/12/18,163007.3
2484,1397/12/19,164470.4
2485,1397/12/20,167371.5
2486,1397/12/21,167909.7
2487,1397/12/22,169115.5
2488,1397/12/25,171124.9
2489,1397/12/26,172522.5
2490,1397/12/27,175898.8
2491,1397/12/28,178659.1
2492,1398/1/5,179194.3
2493,1398/1/6,179766.4
2494,1398/1/7,181542.4
2495,1398/1/10,185358.0
2496,1398/1/11,185281.1
2497,1398/1/17,186535.5
2498,1398/1/18,188073.8
2499,1398/1/19,188592.8
2500,1398/1/20,190425.1
2501,1398/1/21,193978.3
2502,1398/1/24,195202.7
2503,1398/1/25,196084.1
2504,1398/1/26,201805.8
2505,1398/1/27,201890.8
2506,1398/1/28,199911.3
2507,1398/1/31,204375.3
2508,1398/2/2,204322.0
2509,1398/2/3,202857.5
2510,1398/2/4,203776.9
2511,1398/2/7,205287.4
2512,1398/2/8,209243.9
2513,1398/2/9,214867.6
2514,1398/2/10,216642.0
2515,1398/2/11,220109.0
2516,1398/2/14,224589.6
2517,1398/2/15,224057.3
2518,1398/2/16,215820.6
2519,1398/2/17,208197.1
2520,1398/2/18,211344.1
2521,1398/2/21,209154.9
2522,1398/2/22,204069.3
2523,1398/2/23,207751.7
2524,1398/2/24,211746.4
2525,1398/2/25,211017.8
2526,1398/2/28,212747.7
2527,1398/2/29,212851.5
2528,1398/2/30,211871.7
2529,1398/2/31,215091.6
2530,1398/3/1,215168.6
2531,1398/3/4,214314.2
2532,1398/3/5,217573.9
2533,1398/3/7,223253.8
2534,1398/3/8,224476.8
2535,1398/3/11,222387.8
2536,1398/3/12,224544.4
2537,1398/3/13,226983.4
2538,1398/3/18,226888.2
2539,1398/3/19,229808.8
2540,1398/3/20,230267.7
2541,1398/3/21,230617.5
2542,1398/3/22,233352.8
2543,1398/3/25,234167.7
2544,1398/3/26,238220.2
2545,1398/3/27,238160.7
2546,1398/3/28,237148.2
2547,1398/3/29,234879.4
2548,1398/4/1,233886.1
2549,1398/4/2,237459.9
2550,1398/4/3,242568.1
2551,1398/4/4,245098.7
2552,1398/4/5,248577.8
2553,1398/4/9,248533.0
2554,1398/4/10,247122.5
2555,1398/4/11,248275.9
2556,1398/4/12,248944.0
2557,1398/4/15,245445.6
2558,1398/4/16,246447.5
2559,1398/4/17,249252.6
2560,1398/4/18,248716.1
2561,1398/4/19,249622.1
2562,1398/4/22,250605.0
2563,1398/4/23,253577.8
2564,1398/4/24,253303.3
2565,1398/4/25,246268.1
2566,1398/4/26,246790.4
2567,1398/4/29,246437.4
2568,1398/4/30,249661.6
2569,1398/4/31,253056.8
2570,1398/5/1,251278.3
2571,1398/5/2,252864.6
2572,1398/5/5,252275.4
2573,1398/5/6,252324.7
2574,1398/5/7,252488.3
2575,1398/5/8,252898.1
2576,1398/5/9,254445.7
2577,1398/5/12,254453.9
2578,1398/5/13,255530.2
2579,1398/5/14,256698.2
2580,1398/5/15,255512.0
2581,1398/5/16,255163.3
2582,1398/5/19,255306.4
2583,1398/5/20,255876.2
2584,1398/5/22,257097.2
2585,1398/5/23,261391.5
2586,1398/5/26,261405.8
2587,1398/5/27,260992.0
2588,1398/5/28,262941.0
2589,1398/5/30,266127.2
2590,1398/6/2,269986.1
2591,1398/6/3,269225.3
2592,1398/6/4,274871.8
2593,1398/6/5,278469.9
2594,1398/6/6,278674.9
2595,1398/6/9,284139.2
2596,1398/6/10,286114.8
2597,1398/6/11,283062.7
2598,1398/6/12,285573.6
2599,1398/6/13,290178.5
2600,1398/6/16,294601.6
2601,1398/6/17,296731.8
2602,1398/6/20,299930.7
2603,1398/6/23,304460.1
2604,1398/6/24,302395.7
2605,1398/6/25,305917.2
2606,1398/6/26,302082.1
2607,1398/6/27,294166.6
2608,1398/6/30,297712.6
2609,1398/6/31,302103.6
2610,1398/7/1,311471.4
2611,1398/7/2,312206.5
2612,1398/7/3,314409.2
2613,1398/7/6,320023.9
2614,1398/7/7,318250.6
2615,1398/7/8,324705.9
2616,1398/7/9,326098.1
2617,1398/7/10,326117.2
2618,1398/7/13,327305.8
2619,1398/7/14,320208.4
2620,1398/7/15,320909.7
2621,1398/7/16,314469.8
2622,1398/7/17,313049.1
2623,1398/7/20,322059.8
2624,1398/7/21,326190.8
2625,1398/7/22,319871.6
2626,1398/7/23,308978.9
2627,1398/7/24,309640.3
2628,1398/7/28,301391.1
2629,1398/7/29,302173.1
2630,1398/7/30,308314.9
2631,1398/8/1,305807.6
2632,1398/8/4,303449.8
2633,1398/8/6,305969.9
2634,1398/8/8,309661.3
2635,1398/8/11,308730.2
2636,1398/8/12,308960.9
2637,1398/8/13,304676.5
2638,1398/8/14,305333.2
2639,1398/8/18,305858.9
2640,1398/8/19,302795.1
2641,1398/8/20,303944.1
2642,1398/8/21,306655.3
2643,1398/8/22,307094.1
2644,1398/8/25,306885.8
2645,1398/8/26,302340.6
2646,1398/8/27,302726.3
2647,1398/8/28,304688.5
2648,1398/8/29,304997.0
2649,1398/9/2,305622.5
2650,1398/9/3,305774.0
2651,1398/9/4,308477.2
2652,1398/9/5,309643.3
2653,1398/9/6,311230.1
2654,1398/9/9,314587.9
2655,1398/9/10,318670.5
2656,1398/9/11,320194.8
2657,1398/9/12,320814.4
2658,1398/9/13,322527.9
2659,1398/9/16,327624.8
2660,1398/9/17,332567.2
2661,1398/9/18,335792.0
2662,1398/9/19,339434.4
2663,1398/9/20,339386.6
2664,1398/9/23,343291.8
2665,1398/9/24,344115.1
2666,1398/9/25,344487.6
2667,1398/9/26,346870.7
2668,1398/9/27,350322.6
2669,1398/9/30,353996.7
2670,1398/10/1,356721.1
2671,1398/10/2,359365.5
2672,1398/10/3,362259.3
2673,1398/10/4,361088.4
2674,1398/10/7,367632.1
2675,1398/10/8,369729.9
2676,1398/10/9,375547.7
2677,1398/10/10,377012.6
2678,1398/10/11,384099.6
2679,1398/10/14,367334.2
2680,1398/10/15,365815.5
2681,1398/10/17,358843.2
2682,1398/10/18,353807.7
2683,1398/10/21,359807.4
2684,1398/10/22,375650.2
2685,1398/10/23,392038.4
2686,1398/10/24,395912.6
2687,1398/10/25,399445.3
2688,1398/10/28,409962.5
2689,1398/10/29,410694.5
2690,1398/10/30,409807.8
2691,1398/11/1,406008.9
2692,1398/11/2,411211.5
2693,1398/11/5,417001.9
2694,1398/11/6,418312.5
2695,1398/11/7,420668.0
2696,1398/11/8,427139.4
2697,1398/11/12,426184.9
2698,1398/11/13,428217.0
2699,1398/11/14,438880.2
2700,1398/11/15,440199.1
2701,1398/11/16,445894.1
2702,1398/11/19,452842.3
2703,1398/11/20,454618.5
2704,1398/11/21,447151.9
2705,1398/11/23,459079.6
2706,1398/11/26,461988.4
2707,1398/11/27,472749.9
2708,1398/11/28,476812.7
2709,1398/11/29,472120.4
2710,1398/11/30,478755.7
2711,1398/12/3,481798.0
2712,1398/12/4,498904.5
2713,1398/12/5,503735.8
2714,1398/12/6,518512.8
2715,1398/12/7,523851.0
2716,1398/12/10,505801.0
2717,1398/12/11,515583.4
2718,1398/12/12,529329.0
2719,1398/12/13,544237.7
2720,1398/12/14,555167.7
2721,1398/12/17,549185.1
2722,1398/12/19,534378.4
2723,1398/12/20,519847.3
2724,1398/12/21,520211.8
2725,1398/12/24,502739.2
2726,1398/12/25,494405.7
2727,1398/12/26,506079.8
2728,1398/12/27,502429.7
2729,1398/12/28,512900.5
2730,1399/1/5,508661.5
2731,1399/1/6,521267.7
2732,1399/1/9,532525.3
2733,1399/1/10,545649.4
2734,1399/1/11,547658.5
2735,1399/1/16,567425.6
2736,1399/1/17,573904.0
2737,1399/1/18,569673.7
2738,1399/1/19,583383.0
2739,1399/1/20,597253.9
2740,1399/1/23,607855.9
2741,1399/1/24,623259.8
2742,1399/1/25,624528.5
2743,1399/1/26,626408.7
2744,1399/1/27,645762.5
2745,1399/1/30,668905.5
2746,1399/1/31,690037.0
2747,1399/2/1,708994.7
2748,1399/2/2,726136.7
2749,1399/2/3,741932.0
2750,1399/2/6,769372.7
2751,1399/2/7,797813.4
2752,1399/2/8,820505.4
2753,1399/2/9,845952.4
2754,1399/2/10,878101.2
2755,1399/2/13,917406.1
2756,1399/2/14,956199.9
2757,1399/2/15,979105.3
2758,1399/2/16,980571.1
2759,1399/2/17,977923.4
2760,1399/2/20,1020217.5
2761,1399/2/21,1043252.5
2762,1399/2/22,1047763.2
2763,1399/2/23,1021445.2
2764,1399/2/24,1017662.5
2765,1399/2/27,987475.2
2766,1399/2/28,968460.3
2767,1399/2/29,995180.6
2768,1399/2/30,1002124.5
2769,1399/2/31,986759.2
2770,1399/3/3,959840.4
2771,1399/3/6,926132.9
2772,1399/3/7,938557.2
2773,1399/3/10,973494.5
2774,1399/3/11,970412.9
2775,1399/3/12,988120.6
2776,1399/3/13,1028537.8
2777,1399/3/17,1068844.0
2778,1399/3/18,1116186.8
2779,1399/3/19,1118912.1
2780,1399/3/20,1118118.0
2781,1399/3/21,1153679.7
2782,1399/3/24,1189857.9
2783,1399/3/25,1185421.9
2784,1399/3/26,1200100.4
2785,1399/3/27,1229673.6
2786,1399/3/31,1270627.1
2787,1399/4/1,1300812.8
2788,1399/4/2,1341578.8
2789,1399/4/3,1391025.4
2790,1399/4/4,1419453.5
2791,1399/4/7,1466277.5
2792,1399/4/8,1491927.7
2793,1399/4/9,1481938.4
2794,1399/4/10,1546845.4
2795,1399/4/11,1612902.0
2796,1399/4/14,1621343.3
2797,1399/4/15,1655429.6
2798,1399/4/16,1718350.2
2799,1399/4/17,1747078.6
2800,1399/4/18,1753642.8
2801,1399/4/21,1741353.7
2802,1399/4/22,1812843.1
2803,1399/4/23,1822083.1
2804,1399/4/24,1844907.3
2805,1399/4/25,1841700.7
2806,1399/4/28,1809172.1
2807,1399/4/29,1865027.5
2808,1399/4/30,1924845.1
2809,1399/4/31,1916194.1
2810,1399/5/1,1901147.2
2811,1399/5/4,1952910.0
2812,1399/5/5,1946086.2
2813,1399/5/6,1933935.6
2814,1399/5/7,1941193.5
2815,1399/5/8,1904324.2
2816,1399/5/11,1961621.8
2817,1399/5/12,2011524.3
2818,1399/5/13,1993340.2
2819,1399/5/14,1995044.4
2820,1399/5/15,2034192.5
2821,1399/5/19,2078546.8
2822,1399/5/20,2065114.3
2823,1399/5/21,1999843.4
2824,1399/5/22,1975439.7
2825,1399/5/25,1903267.6
2826,1399/5/26,1813565.7
2827,1399/5/27,1815754.7
2828,1399/5/28,1825353.0
2829,1399/5/29,1757229.2
2830,1399/6/1,1727239.5
2831,1399/6/2,1662215.4
2832,1399/6/3,1608581.8
2833,1399/6/4,1650044.3
2834,1399/6/5,1718783.4
2835,1399/6/10,1728035.3
2836,1399/6/11,1684786.6
2837,1399/6/12,1631941.3
2838,1399/6/15,1642007.7
2839,1399/6/16,1647781.8
2840,1399/6/17,1607195.3
2841,1399/6/18,1570010.0
2842,1399/6/19,1556280.3
2843,1399/6/22,1583753.6
2844,1399/6/23,1578190.1
2845,1399/6/24,1607587.1
2846,1399/6/25,1664592.8
2847,1399/6/26,1704108.5
2848,1399/6/29,1699494.0
2849,1399/6/30,1652235.7
2850,1399/6/31,1595160.1
2851,1399/7/1,1581180.1
2852,1399/7/2,1611582.5
2853,1399/7/5,1615531.2
2854,1399/7/6,1570888.3
2855,1399/7/7,1515930.0
2856,1399/7/8,1492939.8
